AFP_ENG_20090531.0001	0	58	Chile swine flu cases jump to 276	NNP VBP NN NNS VBP TO CD	B-NP B-VP B-NP I-NP B-VP B-PP O	0 6 12 16 22 27 30	amod(flu_NN_2_12, swine_JJ_1_6); nn(cases_NNS_3_16, Chile_NNP_0_0); nn(cases_NNS_3_16, flu_NN_2_12); nsubj(jump_VBP_4_22, cases_NNS_3_16); prep(jump_VBP_4_22, to_IN_5_27); pobj(to_IN_5_27, 276_CD_6_30)
AFP_ENG_20090531.0019	1	184	Secretary of State Hillary Clinton began a visit to Central America Sunday , amid new US steps toward ties with Cuba that Washington hopes will slow a sudden regional push to end Havana 's isolation .	NNP IN NNP NNP NNP VBD DT NN TO NNP NNP NNP , IN JJ NNP NNS IN NNS IN NNP IN NNP VBZ MD VB DT JJ JJ NN TO VB NNP POS NN .	B-NP B-PP B-NP I-NP I-NP B-VP B-NP I-NP B-PP B-NP I-NP I-NP O B-PP B-NP I-NP I-NP B-PP B-NP B-PP B-NP B-SBAR B-NP B-VP B-VP I-VP B-NP I-NP I-NP I-NP B-VP I-VP B-NP B-NP I-NP O	0 10 13 19 27 35 41 43 49 52 60 68 74 76 81 85 88 94 101 106 111 116 121 132 138 143 148 150 157 166 171 174 178 184 187 196	prep(Secretary_NNP_0_0, of_IN_1_10); pobj(of_IN_1_10, State_NNP_2_13); nn(Clinton_NNP_4_27, Secretary_NNP_0_0); nn(Clinton_NNP_4_27, Hillary_NNP_3_19); nsubj(began_VBD_5_35, Clinton_NNP_4_27); dobj(began_VBD_5_35, visit_NN_7_43); punct(began_VBD_5_35, ,_,_12_74); prep(began_VBD_5_35, amid_IN_13_76); punct(began_VBD_5_35, ._._35_196); det(visit_NN_7_43, a_DT_6_41); prep(visit_NN_7_43, to_IN_8_49); npadvmod(visit_NN_7_43, Sunday_NNP_11_68); pobj(to_IN_8_49, America_NNP_10_60); nn(America_NNP_10_60, Central_NNP_9_52); pobj(amid_IN_13_76, steps_NNS_16_88); amod(steps_NNS_16_88, new_JJ_14_81); nn(steps_NNS_16_88, US_NNP_15_85); prep(steps_NNS_16_88, toward_IN_17_94); pobj(toward_IN_17_94, ties_NNS_18_101); prep(ties_NNS_18_101, with_IN_19_106); pobj(with_IN_19_106, Cuba_NNP_20_111); rcmod(Cuba_NNP_20_111, hopes_VBZ_23_132); nsubj(hopes_VBZ_23_132, Washington_NNP_22_121); ccomp(hopes_VBZ_23_132, slow_VB_25_143); complm(slow_VB_25_143, that_IN_21_116); aux(slow_VB_25_143, will_MD_24_138); dobj(slow_VB_25_143, push_NN_29_166); det(push_NN_29_166, a_DT_26_148); amod(push_NN_29_166, sudden_JJ_27_150); amod(push_NN_29_166, regional_JJ_28_157); infmod(push_NN_29_166, end_VB_31_174); aux(end_VB_31_174, to_TO_30_171); dobj(end_VB_31_174, isolation_NN_34_187); possessive(Havana_NNP_32_178, 's_POS_33_184); poss(isolation_NN_34_187, Havana_NNP_32_178)
AFP_ENG_20090531.0019	2	391	Clinton landed in San Salvador from Washington where a senior State Department official announced that Cuba had agreed to resume talks with the United States on migration and direct mail service .	NNP VBD IN NNP NNP IN NNP WRB DT JJ NNP NNP NN VBD IN NNP VBD VBN TO VB NNS IN DT NNP NNP IN NN CC JJ NN NN .	B-NP B-VP B-PP B-NP I-NP B-PP B-NP B-ADVP B-NP I-NP I-NP I-NP I-NP B-VP B-SBAR B-NP B-VP I-VP I-VP I-VP B-NP B-PP B-NP I-NP I-NP B-PP B-NP O B-NP I-NP I-NP O	0 8 15 18 22 31 36 47 53 55 62 68 79 88 98 103 108 112 119 122 129 135 140 144 151 158 161 171 175 182 187 194	nsubj(landed_VBD_1_8, Clinton_NNP_0_0); prep(landed_VBD_1_8, in_IN_2_15); prep(landed_VBD_1_8, from_IN_5_31); advcl(landed_VBD_1_8, announced_VBD_13_88); punct(landed_VBD_1_8, ._._31_194); pobj(in_IN_2_15, Salvador_NNP_4_22); nn(Salvador_NNP_4_22, San_NNP_3_18); pobj(from_IN_5_31, Washington_NNP_6_36); nn(Department_NNP_11_68, State_NNP_10_62); det(official_NN_12_79, a_DT_8_53); amod(official_NN_12_79, senior_JJ_9_55); nn(official_NN_12_79, Department_NNP_11_68); advmod(announced_VBD_13_88, where_WRB_7_47); nsubj(announced_VBD_13_88, official_NN_12_79); ccomp(announced_VBD_13_88, agreed_VBN_17_112); complm(agreed_VBN_17_112, that_IN_14_98); nsubj(agreed_VBN_17_112, Cuba_NNP_15_103); aux(agreed_VBN_17_112, had_VBD_16_108); xcomp(agreed_VBN_17_112, resume_VB_19_122); aux(resume_VB_19_122, to_TO_18_119); dobj(resume_VB_19_122, talks_NNS_20_129); prep(talks_NNS_20_129, with_IN_21_135); prep(talks_NNS_20_129, on_IN_25_158); pobj(with_IN_21_135, States_NNP_24_151); det(States_NNP_24_151, the_DT_22_140); nn(States_NNP_24_151, United_NNP_23_144); pobj(on_IN_25_158, migration_NN_26_161); cc(migration_NN_26_161, and_CC_27_171); conj(migration_NN_26_161, service_NN_30_187); amod(mail_NN_29_182, direct_JJ_28_175); nn(service_NN_30_187, mail_NN_29_182)
AFP_ENG_20090531.0019	3	596	The chief US diplomat is in El Salvador for Monday 's inauguration of president - elect Mauricio Funes before traveling to neighboring Honduras for Tuesday 's general assembly of the Organization of American States ( OAS ) .	DT NN PRP NN VBZ IN NNP NNP IN NNP POS NN IN NN : VB NNP NNP IN VBG TO JJ NNP IN NNP POS JJ NN IN DT NNP IN NNP NNPS -LRB- NNP -RRB- .	B-NP I-NP B-NP B-NP B-VP B-PP B-NP I-NP B-PP B-NP B-NP I-NP B-PP B-NP O B-VP B-NP I-NP B-PP B-VP B-PP B-NP I-NP B-PP B-NP B-NP I-NP I-NP B-PP B-NP I-NP B-PP B-NP I-NP I-NP I-NP I-NP O	0 4 10 13 22 25 28 31 40 44 50 53 66 69 78 80 86 95 101 108 118 121 133 142 146 153 156 164 173 176 180 193 196 205 212 213 216 217	det(diplomat_NN_3_13, The_DT_0_0); amod(diplomat_NN_3_13, chief_JJ_1_4); nn(diplomat_NN_3_13, US_NNP_2_10); nsubj(is_VBZ_4_22, diplomat_NN_3_13); prep(is_VBZ_4_22, in_IN_5_25); prep(is_VBZ_4_22, for_IN_8_40); prep(is_VBZ_4_22, before_IN_18_101); punct(is_VBZ_4_22, ._._37_217); pobj(in_IN_5_25, Salvador_NNP_7_31); nn(Salvador_NNP_7_31, El_NNP_6_28); pobj(for_IN_8_40, inauguration_NN_11_53); possessive(Monday_NNP_9_44, 's_POS_10_50); poss(inauguration_NN_11_53, Monday_NNP_9_44); prep(inauguration_NN_11_53, of_IN_12_66); pobj(of_IN_12_66, Funes_NNP_17_95); hmod(elect_NN_15_80, president_NN_13_69); hyph(elect_NN_15_80, -_HYPH_14_78); nn(Funes_NNP_17_95, elect_NN_15_80); nn(Funes_NNP_17_95, Mauricio_NNP_16_86); pcomp(before_IN_18_101, traveling_VBG_19_108); prep(traveling_VBG_19_108, to_IN_20_118); prep(traveling_VBG_19_108, for_IN_23_142); pobj(to_IN_20_118, Honduras_NNP_22_133); amod(Honduras_NNP_22_133, neighboring_VBG_21_121); pobj(for_IN_23_142, assembly_NN_27_164); possessive(Tuesday_NNP_24_146, 's_POS_25_153); poss(assembly_NN_27_164, Tuesday_NNP_24_146); amod(assembly_NN_27_164, general_JJ_26_156); prep(assembly_NN_27_164, of_IN_28_173); pobj(of_IN_28_173, Organization_NNP_30_180); det(Organization_NNP_30_180, the_DT_29_176); prep(Organization_NNP_30_180, of_IN_31_193); punct(Organization_NNP_30_180, _-LRB-_34_212); appos(Organization_NNP_30_180, OAS_NNP_35_213); punct(Organization_NNP_30_180, _-RRB-_36_216); pobj(of_IN_31_193, States_NNP_33_205); nn(States_NNP_33_205, American_NNP_32_196)
AFP_ENG_20090531.0019	4	824	The OAS is beset by a row over the pace of normalization with Cuba .	DT NNP VBZ VBN IN DT NN IN DT NN IN NN IN NNP .	B-NP I-NP B-VP I-VP B-PP B-NP I-NP B-PP B-NP I-NP B-PP B-NP B-PP B-NP O	0 4 8 11 17 20 22 26 31 35 40 43 57 62 66	det(OAS_NNP_1_4, The_DT_0_0); nsubjpass(beset_VBN_3_11, OAS_NNP_1_4); auxpass(beset_VBN_3_11, is_VBZ_2_8); agent(beset_VBN_3_11, by_IN_4_17); punct(beset_VBN_3_11, ._._14_66); pobj(by_IN_4_17, row_NN_6_22); det(row_NN_6_22, a_DT_5_20); prep(row_NN_6_22, over_IN_7_26); pobj(over_IN_7_26, pace_NN_9_35); det(pace_NN_9_35, the_DT_8_31); prep(pace_NN_9_35, of_IN_10_40); pobj(of_IN_10_40, normalization_NN_11_43); prep(normalization_NN_11_43, with_IN_12_57); pobj(with_IN_12_57, Cuba_NNP_13_62)
AFP_ENG_20090531.0019	5	901	President Barack Obama 's administration insists Cuba release political prisoners and improve political freedoms before it is readmitted to the 35-member organization .	NNP NNP NNP POS NN VBZ NNP VB JJ NNS CC VB JJ NNS IN PRP VBZ VBN TO DT JJ NN .	B-NP I-NP I-NP B-NP I-NP B-VP B-NP B-VP B-NP I-NP O B-VP B-NP I-NP B-SBAR B-NP B-VP I-VP B-PP B-NP I-NP I-NP O	0 10 17 22 25 40 48 53 61 71 81 85 93 103 112 119 122 125 136 139 143 153 165	nn(Obama_NNP_2_17, President_NNP_0_0); nn(Obama_NNP_2_17, Barack_NNP_1_10); possessive(Obama_NNP_2_17, 's_POS_3_22); poss(administration_NN_4_25, Obama_NNP_2_17); nsubj(insists_VBZ_5_40, administration_NN_4_25); ccomp(insists_VBZ_5_40, release_VB_7_53); punct(insists_VBZ_5_40, ._._24_165); nsubj(release_VB_7_53, Cuba_NNP_6_48); dobj(release_VB_7_53, prisoners_NNS_9_71); cc(release_VB_7_53, and_CC_10_81); conj(release_VB_7_53, improve_VB_11_85); amod(prisoners_NNS_9_71, political_JJ_8_61); dobj(improve_VB_11_85, freedoms_NNS_13_103); advcl(improve_VB_11_85, readmitted_VBN_17_125); amod(freedoms_NNS_13_103, political_JJ_12_93); mark(readmitted_VBN_17_125, before_IN_14_112); nsubjpass(readmitted_VBN_17_125, it_PRP_15_119); auxpass(readmitted_VBN_17_125, is_VBZ_16_122); prep(readmitted_VBN_17_125, to_IN_18_136); pobj(to_IN_18_136, organization_NN_23_153); hmod(member_NN_22_146, 35_CD_20_143); hyph(member_NN_22_146, -_HYPH_21_145); det(organization_NN_23_153, the_DT_19_139); nn(organization_NN_23_153, member_NN_22_146)
AFP_ENG_20090531.0019	6	1068	Some OAS states however want Cuba readmitted right away .	DT NNP NNS RB VBP NNP VBD JJ RB .	B-NP I-NP I-NP B-ADVP B-VP B-NP B-VP B-ADJP B-ADVP O	0 5 9 16 24 29 34 45 51 55	det(states_NNS_2_9, Some_DT_0_0); nn(states_NNS_2_9, OAS_NNP_1_5); nsubj(want_VBP_4_24, states_NNS_2_9); advmod(want_VBP_4_24, however_RB_3_16); ccomp(want_VBP_4_24, readmitted_VBD_6_34); punct(want_VBP_4_24, ._._9_55); nsubj(readmitted_VBD_6_34, Cuba_NNP_5_29); advmod(readmitted_VBD_6_34, away_RB_8_51); advmod(away_RB_8_51, right_RB_7_45)
AFP_ENG_20090531.0019	7	1134	A senior US official , who is traveling with Clinton , told reporters that Havana informed Washington on Saturday that it will take up the US offer to resume long-stalled talks on migration issues and on direct mail service .	DT JJ NNP NN , WP VBZ VBG IN NNP , VBD NNS IN NNP VBD NNP IN NNP IN PRP MD VB RP DT NNP NN TO VB JJ NNS IN NN NNS CC IN JJ NN NN .	B-NP I-NP I-NP I-NP O B-NP B-VP I-VP B-PP B-NP O B-VP B-NP B-PP B-NP B-VP B-NP B-PP B-NP B-SBAR B-NP B-VP I-VP B-PRT B-NP I-NP I-NP B-VP I-VP B-NP I-NP B-PP B-NP I-NP B-PP B-PP B-NP I-NP I-NP O	0 2 9 12 20 22 26 29 39 44 51 53 58 68 73 80 89 100 103 112 117 120 125 130 133 137 140 146 149 156 169 175 178 188 195 199 202 209 214 221	det(official_NN_3_12, A_DT_0_0); amod(official_NN_3_12, senior_JJ_1_2); nn(official_NN_3_12, US_NNP_2_9); punct(official_NN_3_12, ,_,_4_20); rcmod(official_NN_3_12, traveling_VBG_7_29); nsubj(traveling_VBG_7_29, who_WP_5_22); aux(traveling_VBG_7_29, is_VBZ_6_26); prep(traveling_VBG_7_29, with_IN_8_39); pobj(with_IN_8_39, Clinton_NNP_9_44); nsubj(told_VBD_11_53, official_NN_3_12); punct(told_VBD_11_53, ,_,_10_51); dobj(told_VBD_11_53, reporters_NNS_12_58); ccomp(told_VBD_11_53, informed_VBD_15_80); punct(told_VBD_11_53, ._._41_221); complm(informed_VBD_15_80, that_IN_13_68); nsubj(informed_VBD_15_80, Havana_NNP_14_73); dobj(informed_VBD_15_80, Washington_NNP_16_89); prep(informed_VBD_15_80, on_IN_17_100); ccomp(informed_VBD_15_80, take_VB_22_125); pobj(on_IN_17_100, Saturday_NNP_18_103); complm(take_VB_22_125, that_IN_19_112); nsubj(take_VB_22_125, it_PRP_20_117); aux(take_VB_22_125, will_MD_21_120); prt(take_VB_22_125, up_RP_23_130); dobj(take_VB_22_125, offer_NN_26_140); advcl(take_VB_22_125, resume_VB_28_149); det(offer_NN_26_140, the_DT_24_133); nn(offer_NN_26_140, US_NNP_25_137); aux(resume_VB_28_149, to_TO_27_146); dobj(resume_VB_28_149, talks_NNS_32_169); hmod(stalled_VBN_31_161, long_RB_29_156); hyph(stalled_VBN_31_161, -_HYPH_30_160); amod(talks_NNS_32_169, stalled_VBN_31_161); prep(talks_NNS_32_169, on_IN_33_175); pobj(on_IN_33_175, issues_NNS_35_188); cc(on_IN_33_175, and_CC_36_195); conj(on_IN_33_175, on_IN_37_199); nn(issues_NNS_35_188, migration_NN_34_178); pobj(on_IN_37_199, service_NN_40_214); amod(mail_NN_39_209, direct_JJ_38_202); nn(service_NN_40_214, mail_NN_39_209)
AFP_ENG_20090531.0019	8	1366	" We and the Cubans have to determine a mutually convenient place and time , " he added on the condition of anonymity .	`` PRP CC DT NNPS VBP TO VB DT RB JJ NN CC NN , '' PRP VBD IN DT NN IN NN .	O B-NP O B-NP I-NP B-VP I-VP I-VP B-NP I-NP I-NP I-NP I-NP I-NP O O B-NP B-VP B-PP B-NP I-NP B-PP B-NP O	0 1 4 8 12 19 24 27 37 39 48 59 65 69 73 74 76 79 85 88 92 102 105 114	cc(We_PRP_1_1, and_CC_2_4); conj(We_PRP_1_1, Cubans_NNPS_4_12); det(Cubans_NNPS_4_12, the_DT_3_8); nsubj(have_VBP_5_19, We_PRP_1_1); xcomp(have_VBP_5_19, determine_VB_7_27); aux(determine_VB_7_27, to_TO_6_24); dobj(determine_VB_7_27, place_NN_11_59); advmod(convenient_JJ_10_48, mutually_RB_9_39); det(place_NN_11_59, a_DT_8_37); amod(place_NN_11_59, convenient_JJ_10_48); cc(place_NN_11_59, and_CC_12_65); conj(place_NN_11_59, time_NN_13_69); punct(added_VBD_17_79, "_``_0_0); ccomp(added_VBD_17_79, have_VBP_5_19); punct(added_VBD_17_79, ,_,_14_73); punct(added_VBD_17_79, "_''_15_74); nsubj(added_VBD_17_79, he_PRP_16_76); prep(added_VBD_17_79, on_IN_18_85); punct(added_VBD_17_79, ._._23_114); pobj(on_IN_18_85, condition_NN_20_92); det(condition_NN_20_92, the_DT_19_88); prep(condition_NN_20_92, of_IN_21_102); pobj(of_IN_21_102, anonymity_NN_22_105)
AFP_ENG_20090531.0019	9	1491	The official said the Cubans "also indicated they would like to explore areas of additional dialogue , " such as in counter-narcotics , counter-terrorism , hurricane and disaster preparedness response .	DT NN VBD DT NNPS RB VBD PRP MD VB TO VB NNS IN JJ NN , '' JJ IN IN NNS , NN , NN CC NN NN NN .	B-NP I-NP B-VP B-NP I-NP B-ADVP B-VP B-NP B-VP I-VP I-VP I-VP B-NP B-PP B-NP I-NP O O B-PP I-PP B-PP B-NP I-NP I-NP I-NP I-NP I-NP I-NP I-NP I-NP O	0 4 13 18 22 29 35 45 50 56 61 64 72 78 81 92 100 101 103 108 111 114 131 133 150 152 162 166 175 188 196	det(official_NN_1_4, The_DT_0_0); nsubj(said_VBD_2_13, official_NN_1_4); ccomp(said_VBD_2_13, indicated_VBD_7_35); punct(said_VBD_2_13, ._._31_196); det(Cubans_NNPS_4_22, the_DT_3_18); nsubj(indicated_VBD_7_35, Cubans_NNPS_4_22); punct(indicated_VBD_7_35, "_''_5_29); advmod(indicated_VBD_7_35, also_RB_6_30); ccomp(indicated_VBD_7_35, like_VB_10_56); nsubj(like_VB_10_56, they_PRP_8_45); aux(like_VB_10_56, would_MD_9_50); xcomp(like_VB_10_56, explore_VB_12_64); punct(like_VB_10_56, ,_,_17_100); punct(like_VB_10_56, "_''_18_101); aux(explore_VB_12_64, to_TO_11_61); dobj(explore_VB_12_64, areas_NNS_13_72); prep(areas_NNS_13_72, of_IN_14_78); prep(areas_NNS_13_72, as_IN_20_108); pobj(of_IN_14_78, dialogue_NN_16_92); amod(dialogue_NN_16_92, additional_JJ_15_81); amod(as_IN_20_108, such_JJ_19_103); prep(as_IN_20_108, in_IN_21_111); pobj(in_IN_21_111, counter-narcotics_NN_22_114); punct(counter-narcotics_NN_22_114, ,_,_23_131); conj(counter-narcotics_NN_22_114, counter-terrorism_NN_24_133); punct(counter-terrorism_NN_24_133, ,_,_25_150); conj(counter-terrorism_NN_24_133, hurricane_NN_26_152); conj(counter-terrorism_NN_24_133, response_NN_30_188); cc(hurricane_NN_26_152, and_CC_27_162); conj(hurricane_NN_26_152, preparedness_NN_29_175); nn(preparedness_NN_29_175, disaster_NN_28_166)
AFP_ENG_20090531.0019	10	1698	US officials said May 23 that the Obama admistration had proposed to resume the discussions on migration issues , wihch had been conducted every two years until they were suspended in 2003 by former president George W.	PRP NNS VBD NNP CD IN DT NNP NN VBD VBN TO VB DT NNS IN NN NNS , NN VBD VBN VBN DT CD NNS IN PRP VBD VBN IN CD IN JJ NN NNP NNP	B-NP I-NP B-VP B-NP I-NP B-PP B-NP I-NP I-NP B-VP I-VP I-VP I-VP B-NP I-NP B-PP B-NP I-NP O B-NP B-VP I-VP I-VP B-NP I-NP I-NP B-SBAR B-NP B-VP I-VP B-PP B-NP B-PP B-NP I-NP I-NP I-NP	0 3 13 18 22 25 30 34 40 53 57 66 69 76 80 92 95 105 111 113 119 123 128 138 144 148 154 160 165 170 180 183 188 191 198 208 215	nn(officials_NNS_1_3, US_NNP_0_0); nsubj(said_VBD_2_13, officials_NNS_1_3); npadvmod(said_VBD_2_13, May_NNP_3_18); ccomp(said_VBD_2_13, conducted_VBN_22_128); num(May_NNP_3_18, 23_CD_4_22); det(admistration_NN_8_40, the_DT_6_30); nn(admistration_NN_8_40, Obama_NNP_7_34); complm(proposed_VBN_10_57, that_IN_5_25); nsubj(proposed_VBN_10_57, admistration_NN_8_40); aux(proposed_VBN_10_57, had_VBD_9_53); xcomp(proposed_VBN_10_57, resume_VB_12_69); aux(resume_VB_12_69, to_TO_11_66); dobj(resume_VB_12_69, discussions_NNS_14_80); det(discussions_NNS_14_80, the_DT_13_76); prep(discussions_NNS_14_80, on_IN_15_92); pobj(on_IN_15_92, issues_NNS_17_105); nn(issues_NNS_17_105, migration_NN_16_95); advcl(conducted_VBN_22_128, proposed_VBN_10_57); punct(conducted_VBN_22_128, ,_,_18_111); nsubjpass(conducted_VBN_22_128, wihch_WDT_19_113); aux(conducted_VBN_22_128, had_VBD_20_119); auxpass(conducted_VBN_22_128, been_VBN_21_123); npadvmod(conducted_VBN_22_128, years_NNS_25_148); advcl(conducted_VBN_22_128, suspended_VBN_29_170); det(years_NNS_25_148, every_DT_23_138); num(years_NNS_25_148, two_CD_24_144); mark(suspended_VBN_29_170, until_IN_26_154); nsubjpass(suspended_VBN_29_170, they_PRP_27_160); auxpass(suspended_VBN_29_170, were_VBD_28_165); prep(suspended_VBN_29_170, in_IN_30_180); agent(suspended_VBN_29_170, by_IN_32_188); pobj(in_IN_30_180, 2003_CD_31_183); pobj(by_IN_32_188, W._NNP_36_215); amod(president_NN_34_198, former_JJ_33_191); nn(W._NNP_36_215, president_NN_34_198); nn(W._NNP_36_215, George_NNP_35_208)
AFP_ENG_20090531.0019	11	1916	Bush .	NNP .	B-NP O	0 4	punct(Bush_NNP_0_0, ._._1_4)
AFP_ENG_20090531.0019	12	1931	It was also Washington that proposed recently to resume direct mail service , the official said , adding mail has for years , if not decades , been sent between the United States and Cuba through a third country .	PRP VBD RB NNP WDT VBD RB TO VB JJ NN NN , DT NN VBD , VBG NN VBZ IN NNS , IN RB NNS , VBN VBN IN DT NNP NNP CC NNP IN DT JJ NN .	B-NP B-VP B-ADVP B-NP B-NP B-VP B-ADVP B-VP I-VP B-NP I-NP I-NP O B-NP I-NP B-VP O B-VP B-NP B-VP B-PP B-NP O B-SBAR O B-NP O B-VP I-VP B-PP B-NP I-NP I-NP I-NP I-NP B-PP B-NP I-NP I-NP O	0 3 7 12 23 28 37 46 49 56 63 68 75 77 81 90 94 96 103 108 112 116 121 123 126 130 137 139 144 149 157 161 168 175 179 184 192 194 200 207	nsubj(was_VBD_1_3, It_PRP_0_0); advmod(was_VBD_1_3, also_RB_2_7); attr(was_VBD_1_3, Washington_NNP_3_12); ccomp(was_VBD_1_3, proposed_VBD_5_28); nsubj(proposed_VBD_5_28, that_WDT_4_23); advmod(proposed_VBD_5_28, recently_RB_6_37); xcomp(proposed_VBD_5_28, resume_VB_8_49); aux(resume_VB_8_49, to_TO_7_46); dobj(resume_VB_8_49, service_NN_11_68); amod(service_NN_11_68, direct_JJ_9_56); nn(service_NN_11_68, mail_NN_10_63); det(official_NN_14_81, the_DT_13_77); ccomp(said_VBD_15_90, was_VBD_1_3); punct(said_VBD_15_90, ,_,_12_75); nsubj(said_VBD_15_90, official_NN_14_81); punct(said_VBD_15_90, ,_,_16_94); advcl(said_VBD_15_90, adding_VBG_17_96); punct(said_VBD_15_90, ,_,_22_121); punct(said_VBD_15_90, ._._39_207); dobj(adding_VBG_17_96, mail_NN_18_103); prep(adding_VBG_17_96, for_IN_20_112); pobj(for_IN_20_112, years_NNS_21_116); neg(if_IN_23_123, not_RB_24_126); aux(sent_VBN_28_144, has_VBZ_19_108); mark(sent_VBN_28_144, if_IN_23_123); nsubjpass(sent_VBN_28_144, decades_NNS_25_130); punct(sent_VBN_28_144, ,_,_26_137); auxpass(sent_VBN_28_144, been_VBN_27_139); prep(sent_VBN_28_144, between_IN_29_149); prep(sent_VBN_28_144, through_IN_35_184); pobj(between_IN_29_149, States_NNP_32_168); det(States_NNP_32_168, the_DT_30_157); nn(States_NNP_32_168, United_NNP_31_161); cc(States_NNP_32_168, and_CC_33_175); conj(States_NNP_32_168, Cuba_NNP_34_179); pobj(through_IN_35_184, country_NN_38_200); det(country_NN_38_200, a_DT_36_192); amod(country_NN_38_200, third_JJ_37_194)
AFP_ENG_20090531.0019	13	2149	When asked if the new steps to engage Cuba would affect the OAS meeting in San Pedro Sula , the senior official said "it is hoped ... that the region will recognize that anything done within the ambit of the OAS ... should support and foster this development , as opposed to hinder it . "	WRB VBN IN DT JJ NNS TO VB NNP MD VB DT NNP NN IN NNP NNP NNP , DT JJ NN VBD PRP VBZ VBN : IN DT NN MD VB IN NN VBN IN DT NN IN DT NNP : MD VB CC VB DT NN , IN VBN TO VB PRP . ''	B-ADVP B-VP B-PP B-NP I-NP I-NP B-VP I-VP B-NP B-VP I-VP B-NP I-NP I-NP B-PP B-NP I-NP I-NP O B-NP I-NP I-NP B-VP B-NP B-VP I-VP O B-SBAR B-NP I-NP B-VP I-VP B-PP B-NP B-VP B-PP B-NP I-NP B-PP B-NP I-NP O B-VP I-VP I-VP I-VP B-NP I-NP O B-SBAR B-VP B-VP I-VP B-NP O O	0 5 11 14 18 22 28 31 38 43 49 56 60 64 72 75 79 85 89 91 95 102 111 116 120 123 129 133 138 142 149 154 164 169 178 183 190 194 200 203 207 211 215 222 230 234 241 246 257 259 262 270 273 280 282 283	advmod(asked_VBN_1_5, When_WRB_0_0); ccomp(asked_VBN_1_5, affect_VB_10_49); det(steps_NNS_5_22, the_DT_3_14); amod(steps_NNS_5_22, new_JJ_4_18); infmod(steps_NNS_5_22, engage_VB_7_31); aux(engage_VB_7_31, to_TO_6_28); dobj(engage_VB_7_31, Cuba_NNP_8_38); complm(affect_VB_10_49, if_IN_2_11); nsubj(affect_VB_10_49, steps_NNS_5_22); aux(affect_VB_10_49, would_MD_9_43); dobj(affect_VB_10_49, meeting_NN_13_64); det(meeting_NN_13_64, the_DT_11_56); nn(meeting_NN_13_64, OAS_NNP_12_60); prep(meeting_NN_13_64, in_IN_14_72); pobj(in_IN_14_72, Sula_NNP_17_85); nn(Pedro_NNP_16_79, San_NNP_15_75); nn(Sula_NNP_17_85, Pedro_NNP_16_79); det(official_NN_21_102, the_DT_19_91); amod(official_NN_21_102, senior_JJ_20_95); advcl(said_VBD_22_111, asked_VBN_1_5); punct(said_VBD_22_111, ,_,_18_89); nsubj(said_VBD_22_111, official_NN_21_102); punct(said_VBD_22_111, "_``_23_116); ccomp(said_VBD_22_111, hoped_VBN_26_123); punct(said_VBD_22_111, ._._55_282); punct(said_VBD_22_111, "_''_56_283); nsubjpass(hoped_VBN_26_123, it_PRP_24_117); auxpass(hoped_VBN_26_123, is_VBZ_25_120); ccomp(hoped_VBN_26_123, recognize_VB_32_154); det(region_NN_30_142, the_DT_29_138); punct(recognize_VB_32_154, ..._NFP_27_129); complm(recognize_VB_32_154, that_IN_28_133); nsubj(recognize_VB_32_154, region_NN_30_142); aux(recognize_VB_32_154, will_MD_31_149); ccomp(recognize_VB_32_154, done_VBN_35_178); conj(recognize_VB_32_154, support_VB_44_222); complm(done_VBN_35_178, that_IN_33_164); nsubj(done_VBN_35_178, anything_NN_34_169); prep(done_VBN_35_178, within_IN_36_183); pobj(within_IN_36_183, ambit_NN_38_194); det(ambit_NN_38_194, the_DT_37_190); prep(ambit_NN_38_194, of_IN_39_200); pobj(of_IN_39_200, OAS_NNP_41_207); det(OAS_NNP_41_207, the_DT_40_203); punct(support_VB_44_222, ..._NFP_42_211); aux(support_VB_44_222, should_MD_43_215); cc(support_VB_44_222, and_CC_45_230); conj(support_VB_44_222, foster_VB_46_234); punct(support_VB_44_222, ,_,_49_257); conj(support_VB_44_222, hinder_VB_53_273); dobj(foster_VB_46_234, development_NN_48_246); advcl(foster_VB_46_234, opposed_VBN_51_262); det(development_NN_48_246, this_DT_47_241); mark(opposed_VBN_51_262, as_IN_50_259); aux(hinder_VB_53_273, to_TO_52_270); dobj(hinder_VB_53_273, it_PRP_54_280)
